stationid,lat,lon
1978568,59.926055556,30.310777778
1978557,59.941888889,30.209555556
1978556,59.935527778,30.333083333
1978554,59.896388889,30.267138889
1978542,59.906609,30.325625
1978540,59.919919,30.359059
1978539,59.945428,30.352056
1978538,59.946685,30.359733
1978537,59.937801,30.353238
1978535,59.923144,30.407505
1978533,59.973519,30.350136
1978523,59.971417,30.226677
1978522,59.948311,30.344597
1978519,59.942611,30.378292
1978494,59.925194444,30.303944444
1978492,59.944388889,30.296666667
1978491,59.928194444,30.332
1978490,59.957888889,30.342138889
1978489,59.918777778,30.397888889
1978488,59.934805556,30.311166667
1978486,59.944305556,30.351555556
1978485,59.931694444,30.312138889
1978483,59.966833333,30.35325
1978469,59.910111111,30.355111111
1978468,59.913194444,30.325277778
1978464,59.934777778,30.369694444
1978462,59.899525,30.275864
1978459,59.928,30.295694444
1978443,59.97275,30.302555556
1978442,59.93525,30.275
1978440,59.918777778,30.28475
1978437,59.913611111,30.329361111
1978434,59.892138889,30.331777778
1978432,59.911388889,30.325388889
1978431,59.919472222,30.305472222
1978429,59.926472222,30.331055556
1978417,59.932388889,30.304722222
1978416,59.922972222,30.287416667
1978415,59.938805556,30.214527778
1978413,59.924,30.296972222
1978412,59.924,30.296972222
1978411,59.923666667,30.282027778
1978410,59.891611111,30.326833333
1978409,59.928,30.251444444
1978408,59.907,30.261444444
1978405,59.917277778,30.309777778
1978403,59.917611111,30.33425
1978402,59.925975,30.313672222
1978401,59.932388889,30.304722222
1978347,59.971374,30.226586
1978346,59.935194444,30.299194444
1978341,59.930777778,30.23125
1978339,59.93927,30.21479
1978337,59.91358,30.30825
1978334,59.924888889,30.310361111
1978321,59.962472222,30.288055556
1978318,59.948666667,30.361297222
1978310,59.903333333,30.277611111
1978304,59.941722222,30.23025
1978303,59.945833333,30.388583333
1978296,59.928054,30.307361
1978295,59.94447,30.30375
1978292,59.93163,30.31219
1978291,59.929832,30.30805
1978288,59.9633,30.34129
1978248,59.960493,30.318328
1978244,59.972897,30.399636
1978216,59.922055556,30.365444444
1978213,59.93254,30.360525
1978201,59.925611111,30.346666667
1978198,59.904519,30.35525
1978197,59.9113272,30.320369
1978191,59.932944444,30.303444444
1978180,59.9261567,30.2848675
1978177,59.9227967,30.2855577
1978174,59.911971,30.292927
1978173,59.894083,30.38975
1978169,59.916472222,30.339222222
1978168,59.912916667,30.350277778
1978166,59.93038,30.35902
1978165,59.92099,30.34472
1978164,59.9388285,30.3658076
1978155,59.938589,30.361183
1978154,59.93411,30.338485
1978147,59.9105771,30.313279
1978146,59.931333333,30.329361111
1978145,59.929138889,30.324944444
1978144,59.926027778,30.341555556
1978140,59.932833333,30.362833333
1978133,59.927083333,30.360777778
1978128,59.940888889,30.341916667
1978112,59.97191,30.36926
1978101,59.929027778,30.388027778
1978099,59.946111111,30.265638889
1978097,59.929694444,30.367305556
1978094,59.930055556,30.364444444
1978093,59.962277778,30.295388889
1978091,59.9326882,30.359368
1978087,59.946154,30.356539
1978085,59.896333333,30.367555556
1978079,59.9256,30.29444
1978075,59.97269,30.30237
1978072,59.944788,30.270919
1978025,59.927245,30.38313
1978023,59.91763,30.34705
1978019,59.941411,30.27585
1978014,59.95377,30.31232
1978013,59.935713,30.333956
1978005,59.952938,30.298364
1978003,59.957765,30.290754
1942997,59.932055556,30.260222222
1942995,59.971583333,30.28825
1942985,59.919416667,30.351583333
1942979,59.967416667,30.305444444
1942971,59.948333333,30.345055556
1942959,59.9285,30.3587
1942955,59.91811,30.349796
1942946,59.93703,30.360047
1942945,59.93289,30.298738
1942942,59.95944,30.35469
1942941,59.953656,30.220385
1942939,59.938128,30.264825
1942921,59.94191,30.26377
1942915,59.927083333,30.353055556
1942914,59.920333333,30.357583333
1942892,59.948611111,30.31375
1942887,59.929888889,30.412111111
1942886,59.967972222,30.404722222
1942882,59.946416667,30.411722222
1942877,59.95788,30.30026
1942867,59.940193,30.371047
1942865,59.917037,30.302682
1942848,59.961588,30.278858
1942847,59.958606,30.405313
1942751,59.96594,30.29249
1942747,59.974472,30.411167
1942746,59.939095,30.308349
1942718,59.96289,30.25083
1942716,59.954719,30.213529
1942703,59.941111111,30.378611111
1942679,59.969229,30.315731
1942678,59.964028,30.381167
1942677,59.92991,30.31511
1942669,59.955295,30.350022
1942666,59.94374,30.35505
1942665,59.9442372,30.2940562
1942661,59.95624,30.29793
1942660,59.971911,30.369415
1942605,59.962111,30.36775
1942601,59.966583,30.3675
1942598,59.958059,30.359563
1942596,59.927066,30.357983
1942587,59.9065,30.365
1942576,59.95835,30.30246
1942570,59.93574,30.32513
1942564,59.943441,30.324167
1942555,59.930793,30.258636
1942536,59.920146,30.287164
1942535,59.896486,30.408269
1942530,59.930216,30.253377
1942515,59.937003,30.40994
1942509,59.9423,30.27491
1942502,59.968316,30.388146
1942481,59.94408,30.36169
1942480,59.94085,30.33783
1942477,59.95444,30.41427
1942472,59.95097,30.31805
1942461,59.97316,30.27451
1942459,59.9093772,30.3207592
1942457,59.942785,30.305596
1942453,59.97191,30.31029
1942449,59.92909,30.32506
1942448,59.934844,30.379433
1942438,59.95747,30.22304
1942434,59.938754,30.214574
1942433,59.966456,30.311454
1942431,59.962345,30.300427
1942430,59.94224,30.34725
1942425,59.91724,30.31009
1942424,59.921213,30.313341
1942420,59.96588,30.2991
1942418,59.93119,30.37961
1942408,59.93474,30.38611
1942405,59.93091,30.251658
1942402,59.95413,30.28965
1942382,59.914278,30.400917
1942314,59.94875,30.361111111
1942307,59.945139,30.339278
1942304,59.961967,30.277879
1942299,59.959991,30.286857
1942293,59.94158,30.35155
1942290,59.934654,30.345184
1942289,59.962294,30.316477
1942287,59.9528,30.29701
1942283,59.956282,30.304128
1942254,59.967277778,30.382972222
1942244,59.953539,30.306052
1942238,59.956527778,30.3315
1942232,59.952275,30.256661111
1942207,59.904553,30.371427
1942206,59.965832,30.397118
1942205,59.9225,30.410333
1942202,59.9525761,30.2313347
1942201,59.907626,30.386482
1942198,59.9589673,30.290505
1942195,59.959575,30.2159
1942194,59.945139,30.339278
1942158,59.94435,30.351533
1942152,59.949562,30.267002
1942112,59.969,30.266083333
1942071,59.919205,30.34106
1942052,59.942642,30.305683
1942047,59.965642,30.410919
1942036,59.946663,30.27409
1942034,59.896771,30.231796
1942033,59.91228,30.208922
1942019,59.961273,30.402037
1942018,59.943612,30.362511
1942016,59.97,30.393833
1942010,59.955763,30.354937
1942005,59.9583,30.28243
1942003,59.956007,30.314295
1941873,59.918174,30.299285
1941823,59.902555556,30.314333333
1941821,59.9065,30.279444444
1941819,59.92325,30.407416667
1941816,59.931396,30.339822
1941814,59.96333,30.33382
1941812,59.97305,30.292869
1941794,59.9419691,30.3947277
1941792,59.9239869,30.2967578
1941790,59.92963,30.37391
1941773,59.940202,30.327338
1941769,59.963285,30.291544
1941763,59.949166667,30.350777778
1941707,59.936639,30.311281
1941706,59.97322,30.31647
1941700,59.945487,30.367879
1941686,59.902047,30.3372
1941684,59.961093,30.389322
1941681,59.932744,30.271546
1941679,59.946194444,30.267888889
1941678,59.945797,30.266443
1941677,59.939722,30.286379
1941675,59.917935,30.296276
1941670,59.937403,30.241557
1941668,59.93235,30.3723
1941665,59.9378478,30.3293672
1941662,59.903,30.296917
1941659,59.937153,30.317054
1941656,59.931492,30.323992
1941654,59.93494,30.35194
1941646,59.907694444,30.267027778
1941644,59.924,30.327944444
1941643,59.907694444,30.267027778
1941641,59.909349,30.306803
1941636,59.936888889,30.380555556
1941635,59.945361111,30.363638889
1941600,59.97299,30.29287
1941599,59.91086,30.3403
1941598,59.968181,30.298813
1941597,59.932185,30.21879
1941596,59.953759,30.330394
1941594,59.948976,30.40838
1941593,59.96719,30.27487
1941592,59.925772,30.380724
1941591,59.94297,30.321
1941588,59.93916,30.28697
1941586,59.95427,30.25096
1941585,59.9364392,30.2513062
1941584,59.97244,30.322998
1941583,59.962345,30.300427
1941580,59.9065963,30.2792278
1941579,59.92814,30.370395
1941577,59.90858,30.39683
1941574,59.95666,30.24304
1941569,59.941467,30.40522
1941550,59.971457,30.226784
1941540,59.938152,30.231151
1941536,59.891519,30.326905
1941533,59.907335,30.282072
1941516,59.907722222,30.3865
1941502,59.934555556,30.2975
1941477,59.902706,30.305702
1941474,59.950527778,30.397472222
1941473,59.930805556,30.394472222
1941472,59.896777778,30.380388889
1941464,59.904156,30.31736
1941414,59.918778,30.397886
1941409,59.94248,30.22249
1941404,59.94091,30.29697
1941396,59.96458,30.30729
1941389,59.945522,30.289715
1941382,59.95083,30.39669
1941378,59.923335,30.343926
1941375,59.94847,30.38438
1941374,59.9231,30.40738
1941372,59.94572,30.21562
1941370,59.9239361,30.2541672
1941369,59.91147,30.30688
1941368,59.938389,30.326341
1941365,59.94051,30.357132
1941364,59.928145,30.312392
1941363,59.93091,30.30288
1941362,59.910716,30.286754
1941361,59.93376,30.33588
1941354,59.9650964,30.2391939
1941352,59.969736,30.306568
1941351,59.939504,30.345409
1941350,59.963292,30.355019
1941349,59.93005,30.33438
1941348,59.941654,30.405227
1941347,59.944215,30.296681
1941346,59.91225,30.393528
1941344,59.91735,30.39186
1941194,59.948916667,30.372805556
1941189,59.947549,30.352343
1941188,59.926252,30.319208
1941186,59.927712,30.360467
1941183,59.97472,30.38721
1941182,59.9286,30.41119
1941178,59.948876,30.305319
1941172,59.941537,30.395179
1941170,59.920939,30.255536
1941169,59.956782,30.356335
1941166,59.959728,30.293412
1941165,59.95851,30.318116
1941163,59.936132,30.371321
1941161,59.907694,30.403306
1941159,59.903222,30.390194
1904699,59.941111111,30.271083333
1904696,59.93934,30.275807
1904678,59.95725,30.415055556
1904675,59.935583333,30.363583333
1904674,59.914277778,30.295638889
1904672,59.946575,30.274236111
1904669,59.972222222,30.322527778
1904668,59.922194444,30.373555556
1904667,59.926194444,30.234722222
1904665,59.938388889,30.353666667
1904662,59.970833333,30.34
1904661,59.931944444,30.2675
1904660,59.962222222,30.300833333
1904658,59.947025,30.26082
1904657,59.942728,30.265032
1904656,59.948424,30.305618
1904652,59.912017,30.295117
1904650,59.939821,30.344812
1904649,59.961845,30.381335
1904648,59.940729,30.32036
1904647,59.932743,30.376909
1904646,59.959655,30.323136
1904645,59.935055556,30.274777778
1904643,59.954305556,30.258277778
1904601,59.965111111,30.329833333
1889863,59.935194444,30.317388889
1889862,59.930722222,30.242916667
1889860,59.891472222,30.404333333
1889856,59.96874,30.38857
1889851,59.969528,30.413417
1889845,59.946154,30.356539
1889836,59.92699,30.3793
1889835,59.93905,30.4153
1889831,59.93494,30.35194
1889829,59.9513,30.38902
1889823,59.946441,30.38244
1889820,59.94549,30.389168
1889694,59.949231,30.350651
1889671,59.892333,30.356583
1889667,59.891426,30.406724
1889646,59.94335,30.2935
1889642,59.960197,30.300232
1889634,59.972638889,30.395861111
1889625,59.958611111,30.405277778
1889619,59.924639,30.317056
1889614,59.893904,30.280197
1889539,59.953694444,30.330222222
1889527,59.938536,30.340992
1889524,59.949917,30.379083
1889481,59.946888889,30.232555556
1889475,59.97191,30.36926
1889473,59.96213,30.332443
1889459,59.970944,30.385972
1889452,59.9681,30.31707
1889449,59.955295,30.350022
1889444,59.953221,30.222537
1889443,59.932517,30.292969
1889441,59.94627,30.347308
1889431,59.933561,30.2961
1889373,59.970367,30.298443
1889371,59.946458,30.369124
1889367,59.92189,30.341244
1889365,59.923912,30.241864
1889364,59.97344,30.35004
1889363,59.9396,30.35875
1889305,59.942535,30.361016
1889286,59.93916,30.35205
1889285,59.93877,30.39344
1889280,59.913548,30.375526
1889279,59.973956,30.338444
1889277,59.932012,30.372061
1889273,59.966208,30.375567
1889272,59.937113,30.36003
1889270,59.96974,30.41336
1889262,59.947549,30.352343
1889245,59.95083,30.246445
1889234,59.92933,30.35723
1889233,59.93843,30.267736
1889144,59.96124,30.40158
1889143,59.94727,30.38927
1889141,59.93335,30.36591
1889138,59.96671,30.32265
1889016,59.911771,30.288787
1889015,59.924761,30.349614
1889008,59.919205,30.34106
1889004,59.92966,30.3703
1888944,59.900513,30.288538
1888943,59.914917,30.314972
1888903,59.896328,30.281237
1888900,59.9283,30.3876
1888895,59.941222,30.405417
1888890,59.894253,30.410075
1888888,59.956563,30.331455
1888886,59.95547,30.40947
1888885,59.9441,30.35825
1888875,59.963244,30.357407
1888870,59.972659,30.220435
1888856,59.950894,30.39643
1888738,59.947653,30.361287
1888733,59.931393,30.378802
1888716,59.966696,30.340272
1888710,59.96294,30.39822
1888709,59.957786,30.323915
1888706,59.95669,30.32779
1888705,59.957137,30.308107
1888659,59.90452,30.3713
1888652,59.9728,30.39585
1888618,59.97477,30.41107
1888611,59.941805556,30.349777778
1888581,59.928015,30.369571
1888544,59.96791,30.40372
1888542,59.971231,30.386377
1888533,59.97472,30.38721
1888507,59.933824,30.321901
1888505,59.892103,30.272412
1888504,59.940926,30.280512
1888501,59.935667,30.333556
1888494,59.892324,30.2643
1888457,59.8946,30.248292
1888409,59.960427,30.323234
1888392,59.96648,30.307371
1888358,59.926065,30.313525
1888341,59.945618,30.328552
1888340,59.938389,30.267472
1888339,59.902639,30.314694
1888337,59.935,30.3078
1888206,59.911083333,30.340388889
1888203,59.935557,30.413456
1888201,59.943481,30.324115
1888195,59.906343,30.294484
1888194,59.954394,30.258381
1888172,59.924342,30.319101
1888170,59.964693,30.320168
1888168,59.970255,30.393437
1888151,59.93598,30.204008
1888150,59.925797,30.32206
1888116,59.891842,30.4048
1888115,59.937698,30.39439
1888111,59.95834,30.281969
1888110,59.910389,30.313833
1888055,59.942369,30.287282
1888054,59.930397,30.334321
1888053,59.941049,30.263693
1888043,59.952608,30.254034
1888020,59.916345,30.322742
1888016,59.89241,30.356361
1888015,59.930702778,30.384336111
1888014,59.935873,30.325791
1888009,59.965638889,30.410916667
1888007,59.972,30.298277778
1888004,59.931,30.251666667
1753893,59.907111111,30.346333333
1745958,59.891583333,30.239138889
1745496,59.958685,30.353823
1745494,59.943426,30.235693
1745171,59.959949,30.333855
1745130,59.935906,30.330305
1744998,59.911583333,30.249666667
1744988,59.961958,30.325507
1744982,59.9245027,30.354522
1744975,59.941378,30.326117
1744970,59.893103,30.31661
1744969,59.895826,30.271668
1744968,59.954778,30.278972
1744966,59.901982,30.276621
1744964,59.8907964,30.3202606
1744963,59.9032915,30.2167783
1744962,59.900099,30.400421
1744959,59.946158,30.348167
1744958,59.924577,30.296528
1744955,59.930916667,30.337138889
1744954,59.926034,30.308839
1744952,59.967579,30.305385
1744949,59.9431,30.26891
1744947,59.9316,30.324
1744946,59.959746,30.323184
1744944,59.940583333,30.344833333
1744943,59.947333333,30.365027778
1744942,59.930166667,30.362527778
1744939,59.9318763,30.2599167
1744938,59.922611111,30.373611111
1744923,59.938069,30.360078
1744921,59.940329,30.362966
1744919,59.913499,30.31421
1744916,59.9503,30.3752
1744906,59.967378,30.274785
1744871,59.948889,30.409389
1744867,59.969544,30.342019
1744866,59.9448,30.35133
1744865,59.939197,30.238792
1744862,59.953157,30.359475
1744860,59.93685,30.34863
1744858,59.96352,30.36418
1744857,59.92385,30.35033
1744856,59.927019,30.290097
1744848,59.926407,30.318684
1744847,59.950002,30.247025
1744846,59.928157,30.2959474
1744845,59.9417155,30.2096953
1744844,59.925628,30.322148
1744841,59.91444,30.36147
1744839,59.896873,30.38027
1744838,59.962733,30.2873638
1744834,59.941217,30.286306
1744828,59.93575,30.325833333
1744787,59.914917,30.314972
1744782,59.936187,30.36921
1744779,59.91811,30.349796
1744764,59.932222222,30.218777778
1744761,59.929605,30.244021
1744759,59.934444,30.366944
1744757,59.929353,30.308628
1744755,59.93328,30.23917
1744702,59.962972222,30.400472222
1744699,59.944349,30.363646
1744690,59.938805556,30.214527778
1744687,59.952339,30.231393
1744667,59.930277778,30.306583333
1744666,59.939506,30.384758
1744664,59.907786,30.267027
1744637,59.93233,30.35522
1744633,59.94566,30.27925
1744632,59.929944,30.254056
1744630,59.92584,30.26225
1744621,59.9275976,30.3265579
1744618,59.927048,30.352088
1744616,59.91677,30.36144
1744615,59.94391,30.25754
1744613,59.93955,30.26419
1744611,59.941906,30.229756
1744610,59.94248,30.22249
1744588,59.9334382,30.3568679
1744587,59.94216,30.27847
1744586,59.90313,30.23069
1744585,59.95172,30.30293
1744564,59.961096,30.303165
1744563,59.91811,30.349796
1744553,59.924833,30.279972
1744552,59.9538,30.3304
1744551,59.921472,30.318815
1744544,59.935697,30.376139
1744543,59.924441,30.310243
1744539,59.930277778,30.243805556
1744516,59.91274,30.31591
1744514,59.95005,30.29886
1744513,59.96405,30.38102
1744492,59.93505,30.30922
1744486,59.907805556,30.237055556
1744484,59.94727,30.38927
1744481,59.958425,30.414824
1744480,59.93335,30.36591
1744470,59.909944444,30.342916667
1744468,59.928055556,30.365
1744463,59.902833333,30.305472222
1744388,59.96972,30.29699
1744381,59.94791,30.27237
1744378,59.94805,30.31269
1744375,59.940916667,30.279972222
1744355,59.93885,30.3763
1744330,59.946348,30.340277
1744303,59.96274,30.32032
1744302,59.933765,30.401779
1744301,59.93588,30.39352
1744299,59.96515,30.329785
1744293,59.96977,30.30643
1744288,59.943267,30.323366
1744286,59.937869,30.312214
1744285,59.913541,30.320638
1744284,59.931319,30.402385
1744275,59.940084,30.326009
1744265,59.943032,30.370607
1744262,59.95213,30.24446
1744250,59.934444,30.230257
1744246,59.96597,30.26662
1744244,59.95774,30.34202
1744242,59.913054,30.274995
1744240,59.939309,30.255605
1744237,59.92505,30.35772
1744236,59.945635,30.2718009
1744235,59.937414,30.282422
1744232,59.954666667,30.249416667
1744231,59.940527778,30.252805556
1744226,59.954638889,30.307777778
1744225,59.940805556,30.263722222
1744224,59.949555556,30.266555556
1744223,59.948805556,30.261138889
1744205,59.948976,30.40838
1744204,59.953655,30.262266
1744198,59.934829,30.369536
1744191,59.92875,30.381444444
1744186,59.966208,30.375567
1744184,59.92814,30.370395
1744177,59.903313,30.389014
1744176,59.96333,30.33382
1744175,59.973748,30.23466
1744100,59.91327,30.29047
1744099,59.945618,30.328552
1744093,59.948889,30.305
1744076,59.928851,30.343489
1744067,59.955806,30.314389
1744064,59.896556,30.367583
1744062,59.950194,30.291639
1744054,59.93041,30.26861
1744048,59.93552,30.36341
1744046,59.9379059,30.2297258
1744042,59.93162,30.345021
1744040,59.899805556,30.400777778
1744033,59.91047,30.387698
1744024,59.946621,30.360002
1744022,59.93485,30.36927
1744021,59.938429,30.351514
1744010,59.953111111,30.360805556
1744009,59.950091,30.299018
1744006,59.921194,30.338139
1744005,59.94421,30.358748
1744003,59.929474,30.357589
1743973,59.927039,30.38761
1743708,59.948888889,30.263333333
1743677,59.959453,30.21595
1743518,59.914331,30.288627
1743470,59.9632682,30.3550529
1743462,59.923823,30.328419
1743355,59.957696,30.271947
1743347,59.912916667,30.259888889
1743291,59.946,30.273277778
1743290,59.93934,30.275807
1743285,59.939025,30.204297
1743121,59.904475,30.355239
1743120,59.924167,30.389389
1742987,59.972659,30.220435
1742921,59.932166667,30.218777778
1742881,59.910389,30.313833
1742880,59.943619,30.324584
1742837,59.945826,30.266119
1742820,59.941754,30.357814
1742812,59.921017,30.347253
1742811,59.932694444,30.272
1742697,59.930277778,30.306583333
1742686,59.907416667,30.243694444
1742662,59.903158,30.277353
1742579,59.960138889,30.375138889
1742548,59.92945,30.315498
1742547,59.929606,30.355286
1742546,59.920632,30.279711
1742544,59.928477,30.319895
1742530,59.953333333,30.359444444
1742490,59.95812,30.359573
1742400,59.933003,30.383993
1742395,59.924167,30.389389
1742314,59.906244,30.377918
1742289,59.910085,30.312822
1742278,59.936255,30.369355
1742277,59.9197,30.351896
1742276,59.9117,30.273462
1742274,59.906953,30.345605
1742273,59.941671,30.341405
1742271,59.94387,30.270159
1742269,59.945608333,30.329138889
1742253,59.943444444,30.232277778
1742205,59.936128,30.269239
1742196,59.9085,30.35375
1742125,59.965458,30.286932
1742112,59.923944444,30.383166667
1742111,59.918111111,30.395338889
1742107,59.962333333,30.31675
1742087,59.923055556,30.2875
1742086,59.93379,30.401705
1742085,59.918429,30.374701
1742004,59.914277778,30.400916667
1742001,59.893316667,30.291980556
1697995,59.930886111,30.379405556
1697973,59.928216,30.312524
1697969,59.930219,30.372246
1697961,59.928007,30.34556
1697896,59.930083333,30.361972222
1697895,59.966472222,30.311388889
1697821,59.918583333,30.277361111
1697817,59.9545,30.409805556
1697816,59.955416667,30.40925
1697815,59.944277778,30.294222222
1697713,59.924111111,30.389277778
1697704,59.939285,30.353273
1697703,59.937995,30.369129
1697701,59.959444444,30.215944444
1697700,59.891444444,30.406666667
1697663,59.953694444,30.330222222
1697661,59.932888889,30.381638889
1697659,59.965111111,30.329833333
1697584,59.955458,30.409256
1697583,59.962192,30.392229
1697566,59.958558,30.318033
1697556,59.907428,30.300893
1697532,59.910416667,30.349722222
1697530,59.932805556,30.344111111
1697517,59.940839,30.357415
1697513,59.907416667,30.327055556
1697510,59.911193,30.325532
1697501,59.911234,30.257526
1697458,59.970348,30.412845
1697397,59.943877,30.28493
1697350,59.92575,30.322194444
1697345,59.928616667,30.378913889
1697323,59.928194444,30.319444444
1697311,59.933888889,30.317222222
1697310,59.955584,30.240212
1697283,59.93264,30.271465
1697282,59.920668,30.255133
1697266,59.967378,30.274875
1697260,59.932222222,30.218777778
1697255,59.947972222,30.380388889
1697239,59.969131,30.294915
1697227,59.911051,30.339999
1697219,59.957969,30.374133
1697205,59.9555,30.354722222
1697151,59.968861111,30.231972222
1697143,59.927625,30.308397
1697142,59.8921191,30.3318357
1697137,59.943945,30.257534
1697135,59.931783,30.367653
1697131,59.930951,30.231397
1697130,59.963473,30.307232
1697129,59.944166667,30.361694444
1697128,59.940416667,30.315777778
1697121,59.913834,30.330245
1697118,59.917496,30.334319
1697088,59.957111111,30.358611111
1697061,59.93775,30.363277778
1697060,59.911027778,30.34025
1697052,59.926305556,30.376638889
1697048,59.941388889,30.405388889
1692929,59.972887,30.39568
1692928,59.898494,30.253878
1692927,59.948044,30.236764
1692919,59.958685,30.353823
1692564,59.971166667,30.228638889
1692379,59.917634,30.288586
1692377,59.959991,30.286857
1692271,59.925083333,30.241305556
1692042,59.957944,30.316714
1692041,59.928001,30.411968
1610581,59.942611111,30.38425
1610551,59.943701,30.349106
1610543,59.947777778,30.34825
1610542,59.954611111,30.350861111
1610537,59.927388889,30.243722222
1610384,59.942611111,30.38425
1610330,59.936611,30.251312
1610329,59.936611,30.251312
1610327,59.93675,30.252027778
1610324,59.927448,30.243756
1610304,59.952583,30.31525
1610233,59.947361111,30.365055556
1610217,59.947472222,30.366469444
1433420,59.960277778,30.375277778
1433122,59.944611111,30.295027778
1433121,59.95925,30.311583333
1433106,59.971944444,30.310555556
1432656,59.911116667,30.252916667
1432574,59.913230556,30.278655556
1432504,59.935072222,30.327777778
1432442,59.941666667,30.23
1432225,59.925083333,30.241305556
1431911,59.953333333,30.222777778
1431200,59.955906,30.298682
1431199,59.945681,30.269473
1431195,59.934238,30.242469
1430202,59.925833333,30.322222222
1430161,59.963333333,30.355
1430159,59.926388889,30.328611111
1426181,59.959444444,30.355138889
1426177,59.928527778,30.294472222
1426168,59.955916667,30.347333333
1426167,59.958722222,30.347083333
1426164,59.948888889,30.365
1426163,59.9475,30.364166667
1426155,59.948888889,30.365
1426154,59.9475,30.364166667
1424566,59.930914,30.360025
1423059,59.934488,30.311347
1423058,59.941317,30.381606
1423056,59.922693,30.38025
1023628,59.930914,30.360025
1023626,59.9728472,30.3025361
1023623,59.906479,30.307331
1023501,59.954261,30.41434
1023500,59.971829,30.369485
2190479,59.949177,30.303022
2190458,59.939845,30.347936
2190457,59.931941,30.359149
2190391,59.969555556,30.304972222
2190373,59.940194444,30.374
2190318,59.951194444,30.389222222
2190315,59.910333333,30.313333333
2190314,59.940611111,30.318527778
2190311,59.908916667,30.240555556
2190294,59.904111111,30.292833333
2190193,59.941472222,30.362972222
2190192,59.94825,30.389277778
2190170,59.916444444,30.373638889
2190152,59.949638889,30.379416667
2190148,59.892611111,30.282111111
2190147,59.930833333,30.242777778
2190105,59.961888889,30.2845
2190104,59.933111111,30.299833333
2190094,59.914444444,30.299166667
2311507,59.925,30.266361111
2194962,59.93273,30.27182
2194954,59.968333333,30.298888889
2194941,59.943,30.279722222
2194939,59.929055556,30.378083333
2194915,59.956827,30.341739
2194875,59.89325,30.329833333
2194873,59.958555556,30.405166667
2194872,59.929,30.331194444
2194849,59.964388889,30.306722222
2194847,59.898305556,30.27475
2194821,59.958555556,30.4085
2194806,59.950222222,30.298694444
2194799,59.916531,30.321804
2194798,59.931378,30.357471
2194779,59.946166667,30.205472222
2194754,59.927166667,30.410722222
2194726,59.926231,30.285059
2194725,59.955278,30.361667
2194724,59.96516,30.329909
2194692,59.931916667,30.358861111
2194666,59.973055556,30.220833333
2194665,59.926305556,30.28525
2194664,59.933805556,30.33525
2194660,59.933528,30.354139
2194659,59.927833,30.331361
2194658,59.934778,30.369556
2194657,59.929361,30.368306
2194656,59.914583,30.324167
2194655,59.965702,30.398411
2194654,59.90778,30.30694
2194650,59.96,30.325
2194649,59.93425,30.337972
2194648,59.929632,30.354855
2194646,59.896556,30.367583
2194641,59.953472,30.262306
2194640,59.95325,30.22275
2194639,59.907504,30.327254
2194634,59.907207,30.345972
2194633,59.93075,30.251917
2194623,59.934777778,30.369555556
2194622,59.958555556,30.405166667
2194620,59.897611111,30.317833333
2194618,59.937472222,30.282388889
2194617,59.946305556,30.348305556
2194616,59.955611111,30.354944444
2194615,59.968083333,30.260361111
2194610,59.938722222,30.386444444
2194608,59.938888,30.31087
2194607,59.932388889,30.304555556
2194606,59.964861111,30.315027778
2194605,59.934722222,30.370222222
2194594,59.925194444,30.294055556
2194588,59.9435,30.232722222
2194587,59.927638889,30.360055556
2194585,59.927638889,30.360055556
2194582,59.935027778,30.309277778
2194577,59.917416667,30.392138889
2194576,59.926426,30.32167
2194550,59.971222222,30.226972222
2194549,59.930083333,30.364055556
2194543,59.935696,30.376109
2194534,59.955739,30.230187
2194498,59.917083333,30.279555556
2194489,59.913583333,30.320472222
2194481,59.932388889,30.304555556
2194464,59.931583333,30.350527778
2194463,59.920361111,30.354416667
2194462,59.949555556,30.351277778
2194459,59.949555556,30.351277778
2194453,59.974083333,30.253833333
2194452,59.911722222,30.276111111
2194435,59.911555556,30.249638889
2194434,59.907,30.261444444
2194432,59.951805556,30.284305556
2194431,59.919222222,30.292055556
2194408,59.905611111,30.288333333
2194405,59.971722222,30.259416667
2194404,59.911527778,30.267166667
2194401,59.911388889,30.325388889
2194387,59.905388889,30.270611111
2194384,59.922416667,30.305527778
2194383,59.914583333,30.324166667
2194381,59.921888889,30.3565
2194379,59.93775,30.363277778
2194376,59.917055556,30.284055556
2194370,59.9035,30.219666667
2194366,59.932916667,30.349166667
2194360,59.9035,30.219666667
2194359,59.944472222,30.358638889
2194345,59.906388889,30.336972222
2194318,59.950191,30.247054
2194312,59.949001,30.40861
2194307,59.946667,30.352472
2194305,59.956277778,30.244333333
2194301,59.909694444,30.316083333
2194280,59.959916667,30.334
2194278,59.907416667,30.307472222
2194195,59.933222222,30.31375
2194186,59.894083333,30.207194444
2194184,59.971722222,30.300277778
2194183,59.927611111,30.3175
2194182,59.928138889,30.331305556
2194173,59.931888889,30.2675
2194169,59.948777778,30.361027778
2194147,59.943138889,30.41225
2194146,59.903333333,30.326861111
2194132,59.950555556,30.291805556
2194120,59.924638889,30.317055556
2194113,59.934638889,30.311083333
2194111,59.971944444,30.211388889
2194105,59.94875,30.361111
2194104,59.930611,30.258583
2194103,59.961111,30.303333
2194102,59.932091,30.241049
2194101,59.900504,30.275767
2194100,59.90409,30.317558
2194099,59.955778,30.354278
2194098,59.951469,30.302747
2194091,59.944333,30.361793
2194075,59.945777778,30.368694444
